Postinumero-kunta-avain;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aluejako: 2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Huom! Postinumeroalueen kunta on m„„ritelty sen mukaan, mink„ kunnan puolella suurin osa postinumeroalueen pinta-alasta sijaitsee.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Postinumeroalue;Postinumeroalueen nimi;Postinumeroalueen nimi (sv);Kunta;Kunnan nimi;Kunnan nimi (sv);Kuntaryhm„;Kuntaryhm„n nimi;Seutukunta;Seutukunnan nimi;Maakunta;Maakunnan nimi;Suuralue;Suuralueen nimi;AVI;AVI:n nimi;ELY;ELY:n nimi;NUTS 1;NUTS 1 nimi;NUTS 2;NUTS 2 nimi;NUTS 3;NUTS 3 nimi;Sairaanhoitopiiri;Sairaanhoitopiirin nimi;Vaalipiiri;Vaalipiirin nimi;Hovioikeus;Hovioikeuden nimi;K„r„j„oikeus;K„r„j„oikeuden nimi
42660;Sahraj„rvi;Sahraj„rvi;495;Multia;Multia;3;Maaseutumaiset kunnat;133;Keuruu;13;Keski-Suomi;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;10;Keski-Suomen ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI193;Keski-Suomi;14;Keski-Suomen SHP;13;Keski-Suomen vaalipiiri;4;Vaasan hovioikeus;715;Keski-Suomi
43430;V„„t„iskyl„;V„„t„iskyl„;495;Multia;Multia;3;Maaseutumaiset kunnat;133;Keuruu;13;Keski-Suomi;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;10;Keski-Suomen ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI193;Keski-Suomi;14;Keski-Suomen SHP;13;Keski-Suomen vaalipiiri;4;Vaasan hovioikeus;715;Keski-Suomi
95940;Tapoj„rvi;Tapoj„rvi;498;Muonio;Muonio;3;Maaseutumaiset kunnat;196;Tunturi-Lappi;19;Lappi;4;Pohjois- ja It„-Suomi;6;Lapin AVI;15;Lapin ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D7;Lappi;21;Lapin SHP;15;Lapin vaalipiiri;6;Rovaniemen hovioikeus;730;Lappi
95950;Kihlanki-Tapoj„rvi;Kihlanki-Tapoj„rvi;498;Muonio;Muonio;3;Maaseutumaiset kunnat;196;Tunturi-Lappi;19;Lappi;4;Pohjois- ja It„-Suomi;6;Lapin AVI;15;Lapin ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D7;Lappi;21;Lapin SHP;15;Lapin vaalipiiri;6;Rovaniemen hovioikeus;730;Lappi
99300;Muonio Keskus;Muonio centrum;498;Muonio;Muonio;3;Maaseutumaiset kunnat;196;Tunturi-Lappi;19;Lappi;4;Pohjois- ja It„-Suomi;6;Lapin AVI;15;Lapin ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D7;Lappi;21;Lapin SHP;15;Lapin vaalipiiri;6;Rovaniemen hovioikeus;730;Lappi
99310;Yli-Muonio;Yli-Muonio;498;Muonio;Muonio;3;Maaseutumaiset kunnat;196;Tunturi-Lappi;19;Lappi;4;Pohjois- ja It„-Suomi;6;Lapin AVI;15;Lapin ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D7;Lappi;21;Lapin SHP;15;Lapin vaalipiiri;6;Rovaniemen hovioikeus;730;Lappi
99320;K„tk„suvanto;K„tk„suvanto;498;Muonio;Muonio;3;Maaseutumaiset kunnat;196;Tunturi-Lappi;19;Lappi;4;Pohjois- ja It„-Suomi;6;Lapin AVI;15;Lapin ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D7;Lappi;21;Lapin SHP;15;Lapin vaalipiiri;6;Rovaniemen hovioikeus;730;Lappi
99330;Pallastunturi;Pallastunturi;498;Muonio;Muonio;3;Maaseutumaiset kunnat;196;Tunturi-Lappi;19;Lappi;4;Pohjois- ja It„-Suomi;6;Lapin AVI;15;Lapin ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D7;Lappi;21;Lapin SHP;15;Lapin vaalipiiri;6;Rovaniemen hovioikeus;730;Lappi
99360;Kangosj„rvi;Kangosj„rvi;498;Muonio;Muonio;3;Maaseutumaiset kunnat;196;Tunturi-Lappi;19;Lappi;4;Pohjois- ja It„-Suomi;6;Lapin AVI;15;Lapin ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D7;Lappi;21;Lapin SHP;15;Lapin vaalipiiri;6;Rovaniemen hovioikeus;730;Lappi
65450;Sulva;Sulf;499;Mustasaari;Korsholm;2;Taajaan asutut kunnat;152;Vaasa;15;Pohjanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;12;Pohjanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI195;Pohjanmaa;16;Vaasan SHP;12;Vaasan vaalipiiri;4;Vaasan hovioikeus;764;Pohjanmaa
65460;T”lby-Rimal;T”lby-Rimal;499;Mustasaari;Korsholm;2;Taajaan asutut kunnat;152;Vaasa;15;Pohjanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;12;Pohjanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI195;Pohjanmaa;16;Vaasan SHP;12;Vaasan vaalipiiri;4;Vaasan hovioikeus;764;Pohjanmaa
65470;Rimal;Rimal;499;Mustasaari;Korsholm;2;Taajaan asutut kunnat;152;Vaasa;15;Pohjanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;12;Pohjanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI195;Pohjanmaa;16;Vaasan SHP;12;Vaasan vaalipiiri;4;Vaasan hovioikeus;764;Pohjanmaa
65480;Vikby;Vikby;499;Mustasaari;Korsholm;2;Taajaan asutut kunnat;152;Vaasa;15;Pohjanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;12;Pohjanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI195;Pohjanmaa;16;Vaasan SHP;12;Vaasan vaalipiiri;4;Vaasan hovioikeus;764;Pohjanmaa
65520;Helsingby;Helsingby;499;Mustasaari;Korsholm;2;Taajaan asutut kunnat;152;Vaasa;15;Pohjanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;12;Pohjanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI195;Pohjanmaa;16;Vaasan SHP;12;Vaasan vaalipiiri;4;Vaasan hovioikeus;764;Pohjanmaa
65610;Mustasaari Keskus;Korsholm centrum;499;Mustasaari;Korsholm;2;Taajaan asutut kunnat;152;Vaasa;15;Pohjanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;12;Pohjanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI195;Pohjanmaa;16;Vaasan SHP;12;Vaasan vaalipiiri;4;Vaasan hovioikeus;764;Pohjanmaa
65630;Karper”;Karper”;499;Mustasaari;Korsholm;2;Taajaan asutut kunnat;152;Vaasa;15;Pohjanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;12;Pohjanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI195;Pohjanmaa;16;Vaasan SHP;12;Vaasan vaalipiiri;4;Vaasan hovioikeus;764;Pohjanmaa
65650;Kosk”;Kosk”;499;Mustasaari;Korsholm;2;Taajaan asutut kunnat;152;Vaasa;15;Pohjanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;12;Pohjanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI195;Pohjanmaa;16;Vaasan SHP;12;Vaasan vaalipiiri;4;Vaasan hovioikeus;764;Pohjanmaa
65710;Singsby;Singsby;499;Mustasaari;Korsholm;2;Taajaan asutut kunnat;152;Vaasa;15;Pohjanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;12;Pohjanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI195;Pohjanmaa;16;Vaasan SHP;12;Vaasan vaalipiiri;4;Vaasan hovioikeus;764;Pohjanmaa
65730;Jungsund;Jungsund;499;Mustasaari;Korsholm;2;Taajaan asutut kunnat;152;Vaasa;15;Pohjanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;12;Pohjanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI195;Pohjanmaa;16;Vaasan SHP;12;Vaasan vaalipiiri;4;Vaasan hovioikeus;764;Pohjanmaa
65760;Iskmo;Iskmo;499;Mustasaari;Korsholm;2;Taajaan asutut kunnat;152;Vaasa;15;Pohjanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;12;Pohjanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI195;Pohjanmaa;16;Vaasan SHP;12;Vaasan vaalipiiri;4;Vaasan hovioikeus;764;Pohjanmaa
65800;Raippaluoto;Replot;499;Mustasaari;Korsholm;2;Taajaan asutut kunnat;152;Vaasa;15;Pohjanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;12;Pohjanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI195;Pohjanmaa;16;Vaasan SHP;12;Vaasan vaalipiiri;4;Vaasan hovioikeus;764;Pohjanmaa
65870;Bj”rk”by;Bj”rk”by;499;Mustasaari;Korsholm;2;Taajaan asutut kunnat;152;Vaasa;15;Pohjanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;12;Pohjanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI195;Pohjanmaa;16;Vaasan SHP;12;Vaasan vaalipiiri;4;Vaasan hovioikeus;764;Pohjanmaa
65920;Norra Vallgrund-S”derudden;Norra Vallgrund-S”derudden;499;Mustasaari;Korsholm;2;Taajaan asutut kunnat;152;Vaasa;15;Pohjanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;12;Pohjanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI195;Pohjanmaa;16;Vaasan SHP;12;Vaasan vaalipiiri;4;Vaasan hovioikeus;764;Pohjanmaa
65930;S”dra Vallgrund;S”dra Vallgrund;499;Mustasaari;Korsholm;2;Taajaan asutut kunnat;152;Vaasa;15;Pohjanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;12;Pohjanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI195;Pohjanmaa;16;Vaasan SHP;12;Vaasan vaalipiiri;4;Vaasan hovioikeus;764;Pohjanmaa
65970;S”derudden;S”derudden;499;Mustasaari;Korsholm;2;Taajaan asutut kunnat;152;Vaasa;15;Pohjanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;12;Pohjanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI195;Pohjanmaa;16;Vaasan SHP;12;Vaasan vaalipiiri;4;Vaasan hovioikeus;764;Pohjanmaa
66520;Veikkaala;Veikars;499;Mustasaari;Korsholm;2;Taajaan asutut kunnat;152;Vaasa;15;Pohjanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;12;Pohjanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI195;Pohjanmaa;16;Vaasan SHP;12;Vaasan vaalipiiri;4;Vaasan hovioikeus;764;Pohjanmaa
66530;Koivulahti;Kvevlax;499;Mustasaari;Korsholm;2;Taajaan asutut kunnat;152;Vaasa;15;Pohjanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;12;Pohjanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI195;Pohjanmaa;16;Vaasan SHP;12;Vaasan vaalipiiri;4;Vaasan hovioikeus;764;Pohjanmaa
66540;Petsmo;Petsmo;499;Mustasaari;Korsholm;2;Taajaan asutut kunnat;152;Vaasa;15;Pohjanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;12;Pohjanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI195;Pohjanmaa;16;Vaasan SHP;12;Vaasan vaalipiiri;4;Vaasan hovioikeus;764;Pohjanmaa
66550;V„sterhankmo;V„sterhankmo;499;Mustasaari;Korsholm;2;Taajaan asutut kunnat;152;Vaasa;15;Pohjanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;12;Pohjanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI195;Pohjanmaa;16;Vaasan SHP;12;Vaasan vaalipiiri;4;Vaasan hovioikeus;764;Pohjanmaa
66560;™sterhankmo;™sterhankmo;499;Mustasaari;Korsholm;2;Taajaan asutut kunnat;152;Vaasa;15;Pohjanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;12;Pohjanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI195;Pohjanmaa;16;Vaasan SHP;12;Vaasan vaalipiiri;4;Vaasan hovioikeus;764;Pohjanmaa
66580;Kuni;Kuni;499;Mustasaari;Korsholm;2;Taajaan asutut kunnat;152;Vaasa;15;Pohjanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;12;Pohjanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI195;Pohjanmaa;16;Vaasan SHP;12;Vaasan vaalipiiri;4;Vaasan hovioikeus;764;Pohjanmaa
66590;Vassor;Vassor;499;Mustasaari;Korsholm;2;Taajaan asutut kunnat;152;Vaasa;15;Pohjanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;12;Pohjanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI195;Pohjanmaa;16;Vaasan SHP;12;Vaasan vaalipiiri;4;Vaasan hovioikeus;764;Pohjanmaa
66999;Kaukaluoto;Koklot;499;Mustasaari;Korsholm;2;Taajaan asutut kunnat;152;Vaasa;15;Pohjanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;12;Pohjanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI195;Pohjanmaa;16;Vaasan SHP;12;Vaasan vaalipiiri;4;Vaasan hovioikeus;764;Pohjanmaa
40930;Kinkomaa;Kinkomaa;500;Muurame;Muurame;2;Taajaan asutut kunnat;131;Jyv„skyl„;13;Keski-Suomi;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;10;Keski-Suomen ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI193;Keski-Suomi;14;Keski-Suomen SHP;13;Keski-Suomen vaalipiiri;4;Vaasan hovioikeus;715;Keski-Suomi
40950;Muurame Keskus;Muurame centrum;500;Muurame;Muurame;2;Taajaan asutut kunnat;131;Jyv„skyl„;13;Keski-Suomi;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;10;Keski-Suomen ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI193;Keski-Suomi;14;Keski-Suomen SHP;13;Keski-Suomen vaalipiiri;4;Vaasan hovioikeus;715;Keski-Suomi
23100;Myn„m„ki Keskus;Myn„m„ki centrum;503;Myn„m„ki;Myn„m„ki;3;Maaseutumaiset kunnat;023;Turku;02;Varsinais-Suomi;2;Etel„-Suomi;2;Lounais-Suomen AVI;02;Varsinais-Suomen ELY-keskus;FI1;MANNER-SUOMI;FI1C;Etel„-Suomi;FI1C1;Varsinais-Suomi;03;Varsinais-Suomen SHP;03;Varsinais-Suomen vaalipiiri;2;Turun hovioikeus;761;Varsinais-Suomi
23120;Mietoinen Keskus;Mietoinen centrum;503;Myn„m„ki;Myn„m„ki;3;Maaseutumaiset kunnat;023;Turku;02;Varsinais-Suomi;2;Etel„-Suomi;2;Lounais-Suomen AVI;02;Varsinais-Suomen ELY-keskus;FI1;MANNER-SUOMI;FI1C;Etel„-Suomi;FI1C1;Varsinais-Suomi;03;Varsinais-Suomen SHP;03;Varsinais-Suomen vaalipiiri;2;Turun hovioikeus;761;Varsinais-Suomi
23140;Hietam„ki;Hietam„ki;503;Myn„m„ki;Myn„m„ki;3;Maaseutumaiset kunnat;023;Turku;02;Varsinais-Suomi;2;Etel„-Suomi;2;Lounais-Suomen AVI;02;Varsinais-Suomen ELY-keskus;FI1;MANNER-SUOMI;FI1C;Etel„-Suomi;FI1C1;Varsinais-Suomi;03;Varsinais-Suomen SHP;03;Varsinais-Suomen vaalipiiri;2;Turun hovioikeus;761;Varsinais-Suomi
07600;Myrskyl„ Keskus;Myrskyl„ centrum;504;Myrskyl„;M”rskom;3;Maaseutumaiset kunnat;015;Porvoo;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;07;P„ij„t-H„meen SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;748;It„-Uusimaa
07690;Kankkila;Kankkila;504;Myrskyl„;M”rskom;3;Maaseutumaiset kunnat;015;Porvoo;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;07;P„ij„t-H„meen SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;748;It„-Uusimaa
04530;Ohkola;Ohkola;505;M„nts„l„;M„nts„l„;2;Taajaan asutut kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;763;Tuusula
04600;M„nts„l„ Keskus;M„nts„l„ centrum;505;M„nts„l„;M„nts„l„;2;Taajaan asutut kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;763;Tuusula
04620;Kaunism„ki;Kaunism„ki;505;M„nts„l„;M„nts„l„;2;Taajaan asutut kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;763;Tuusula
04630;S„„ksj„rvi;S„„ksj„rvi;505;M„nts„l„;M„nts„l„;2;Taajaan asutut kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;763;Tuusula
04660;Numminen;Numminen;505;M„nts„l„;M„nts„l„;2;Taajaan asutut kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;763;Tuusula
04680;Hirvihaara;Hirvihaara;505;M„nts„l„;M„nts„l„;2;Taajaan asutut kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;763;Tuusula
04740;S„link„„;S„link„„;505;M„nts„l„;M„nts„l„;2;Taajaan asutut kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;763;Tuusula
04770;Sahakyl„;Sahakyl„;505;M„nts„l„;M„nts„l„;2;Taajaan asutut kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;763;Tuusula
04820;Kaukalampi;Kaukalampi;505;M„nts„l„;M„nts„l„;2;Taajaan asutut kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;763;Tuusula
04840;Hautj„rvi;Hautj„rvi;505;M„nts„l„;M„nts„l„;2;Taajaan asutut kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;763;Tuusula
04920;Saarentaus;Saarentaus;505;M„nts„l„;M„nts„l„;2;Taajaan asutut kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;763;Tuusula
04940;Levanto;Levanto;505;M„nts„l„;M„nts„l„;2;Taajaan asutut kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;763;Tuusula
52700;M„ntyharju Keskus;M„ntyharju centrum;507;M„ntyharju;M„ntyharju;3;Maaseutumaiset kunnat;101;Mikkeli;10;Etel„-Savo;4;Pohjois- ja It„-Suomi;3;It„-Suomen AVI;07;Etel„-Savon ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D1;Etel„-Savo;10;Etel„-Savon SHP;09;Etel„-Savon vaalipiiri;3;It„-Suomen hovioikeus;736;Etel„-Savo
52720;Karankam„ki-Koirakivi;Karankam„ki-Koirakivi;507;M„ntyharju;M„ntyharju;3;Maaseutumaiset kunnat;101;Mikkeli;10;Etel„-Savo;4;Pohjois- ja It„-Suomi;3;It„-Suomen AVI;07;Etel„-Savon ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D1;Etel„-Savo;10;Etel„-Savon SHP;09;Etel„-Savon vaalipiiri;3;It„-Suomen hovioikeus;736;Etel„-Savo
52730;Koirakivi;Koirakivi;507;M„ntyharju;M„ntyharju;3;Maaseutumaiset kunnat;101;Mikkeli;10;Etel„-Savo;4;Pohjois- ja It„-Suomi;3;It„-Suomen AVI;07;Etel„-Savon ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D1;Etel„-Savo;10;Etel„-Savon SHP;09;Etel„-Savon vaalipiiri;3;It„-Suomen hovioikeus;736;Etel„-Savo
52740;Tuustaipale;Tuustaipale;507;M„ntyharju;M„ntyharju;3;Maaseutumaiset kunnat;101;Mikkeli;10;Etel„-Savo;4;Pohjois- ja It„-Suomi;3;It„-Suomen AVI;07;Etel„-Savon ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D1;Etel„-Savo;10;Etel„-Savon SHP;09;Etel„-Savon vaalipiiri;3;It„-Suomen hovioikeus;736;Etel„-Savo
52760;Mynttil„;Mynttil„;507;M„ntyharju;M„ntyharju;3;Maaseutumaiset kunnat;101;Mikkeli;10;Etel„-Savo;4;Pohjois- ja It„-Suomi;3;It„-Suomen AVI;07;Etel„-Savon ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D1;Etel„-Savo;10;Etel„-Savon SHP;09;Etel„-Savon vaalipiiri;3;It„-Suomen hovioikeus;736;Etel„-Savo
52850;Halmeniemi;Halmeniemi;507;M„ntyharju;M„ntyharju;3;Maaseutumaiset kunnat;101;Mikkeli;10;Etel„-Savo;4;Pohjois- ja It„-Suomi;3;It„-Suomen AVI;07;Etel„-Savon ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D1;Etel„-Savo;10;Etel„-Savon SHP;09;Etel„-Savon vaalipiiri;3;It„-Suomen hovioikeus;736;Etel„-Savo
52890;K„„v„nkyl„;K„„v„nkyl„;507;M„ntyharju;M„ntyharju;3;Maaseutumaiset kunnat;101;Mikkeli;10;Etel„-Savo;4;Pohjois- ja It„-Suomi;3;It„-Suomen AVI;07;Etel„-Savon ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D1;Etel„-Savo;10;Etel„-Savon SHP;09;Etel„-Savon vaalipiiri;3;It„-Suomen hovioikeus;736;Etel„-Savo
52920;Voikoski;Voikoski;507;M„ntyharju;M„ntyharju;3;Maaseutumaiset kunnat;101;Mikkeli;10;Etel„-Savo;4;Pohjois- ja It„-Suomi;3;It„-Suomen AVI;07;Etel„-Savon ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D1;Etel„-Savo;10;Etel„-Savon SHP;09;Etel„-Savon vaalipiiri;3;It„-Suomen hovioikeus;736;Etel„-Savo
